date;sku;units_sold;stock;is_open;is_holiday;is_prom;units_sold_last_year;units_sold_last_quarter;units_sold_last_month;units_sold_last_week;units_sold_last_52_weeks;units_sold_last_12_weeks;units_sold_last_8_weeks;units_sold_last_4_weeks;units_sold_last_day
2019-08-17;23;0;;1;0;0;;0.0;4.0;4.0;;4.0;4.0;4.0;8.0
2019-08-17;24;4;;1;0;0;;4.0;12.0;36.0;;20.0;8.0;24.0;16.0
2019-08-17;25;8;;1;0;0;;4.0;0.0;4.0;;8.0;4.0;16.0;12.0
2019-08-17;26;8;;1;0;0;;28.0;24.0;8.0;;40.0;0.0;12.0;4.0
2019-08-17;27;0;;1;0;0;;12.0;4.0;0.0;;16.0;4.0;8.0;0.0
2019-08-17;28;4;;1;0;0;;8.0;4.0;16.0;;12.0;32.0;8.0;8.0
2019-08-17;29;8;;1;0;0;;4.0;0.0;16.0;;20.0;16.0;16.0;44.0
2019-08-17;30;8;;1;0;0;;24.0;0.0;4.0;;16.0;0.0;0.0;4.0
2019-08-17;31;24;;1;0;0;;16.0;4.0;12.0;;28.0;8.0;16.0;4.0
2019-08-17;32;4;;1;0;0;;24.0;8.0;0.0;;4.0;16.0;0.0;8.0
2019-08-17;33;12;;1;0;0;;12.0;4.0;0.0;;12.0;4.0;20.0;12.0
2019-08-17;34;16;;1;0;0;;4.0;4.0;0.0;;8.0;4.0;8.0;0.0
2019-08-17;35;4;;1;0;0;;12.0;20.0;0.0;;0.0;0.0;4.0;8.0
2019-08-17;36;12;;1;0;0;;20.0;8.0;0.0;;16.0;16.0;8.0;12.0
2019-08-17;37;20;;1;0;0;;4.0;4.0;20.0;;4.0;0.0;4.0;4.0
2019-08-17;38;8;;1;0;0;;20.0;8.0;8.0;;20.0;8.0;20.0;12.0
2019-08-17;39;8;;1;0;0;;4.0;-8.0;4.0;;4.0;4.0;0.0;0.0
2019-08-17;40;8;;1;0;0;;4.0;8.0;12.0;;0.0;4.0;8.0;12.0
2019-08-17;41;12;;1;0;0;;0.0;12.0;0.0;;8.0;0.0;24.0;8.0
2019-08-17;42;0;;1;0;0;;4.0;8.0;12.0;;0.0;8.0;0.0;20.0
2019-08-17;43;0;;1;0;0;;0.0;16.0;4.0;;0.0;8.0;16.0;12.0
2019-08-17;44;8;;1;0;0;;8.0;0.0;8.0;;32.0;20.0;32.0;8.0
2019-08-17;45;4;;1;0;0;;8.0;12.0;0.0;;20.0;8.0;4.0;16.0
2019-08-17;46;32;;1;0;0;;8.0;24.0;12.0;;8.0;8.0;12.0;4.0
2019-08-17;47;12;;1;0;0;;4.0;4.0;16.0;;4.0;8.0;0.0;12.0
2019-08-17;48;16;;1;0;0;;4.0;0.0;0.0;;12.0;16.0;0.0;12.0
2019-08-17;49;4;;1;0;0;;12.0;16.0;12.0;;24.0;4.0;12.0;20.0
2019-08-17;50;0;;1;0;0;;8.0;0.0;8.0;;0.0;0.0;20.0;8.0
2019-08-18;1;0;;0;1;0;;48.0;0.0;0.0;;0.0;0.0;0.0;20.0
2019-08-18;2;0;;0;1;0;;24.0;0.0;0.0;;0.0;0.0;0.0;28.0
2019-08-18;3;0;;0;1;0;;48.0;32.0;0.0;;0.0;0.0;0.0;24.0
2019-08-18;4;0;;0;1;0;;28.0;20.0;0.0;;0.0;0.0;0.0;44.0
2019-08-18;5;0;;0;1;0;;32.0;12.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;6;0;;0;1;0;;28.0;24.0;0.0;;0.0;0.0;0.0;16.0
2019-08-18;7;0;;0;1;0;;4.0;32.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;8;0;;0;1;0;;8.0;0.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;9;8;;1;1;0;;16.0;12.0;0.0;;0.0;4.0;4.0;20.0
2019-08-18;10;8;;1;1;0;;4.0;12.0;12.0;;4.0;4.0;4.0;16.0
2019-08-18;11;0;;1;1;0;;4.0;4.0;4.0;;0.0;4.0;0.0;12.0
2019-08-18;12;0;;1;0;0;;8.0;0.0;0.0;;4.0;16.0;0.0;4.0
2019-08-18;13;0;;0;1;0;;12.0;32.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;14;0;;0;1;0;;12.0;16.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;15;0;;0;1;0;;28.0;24.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;16;0;;0;1;0;;0.0;32.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;17;0;;0;1;0;;16.0;8.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;18;0;;0;1;0;;0.0;8.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;19;20;;1;1;0;;8.0;4.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;20;0;;0;1;0;;8.0;28.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;21;0;;0;1;0;;20.0;8.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;22;0;;1;1;0;;0.0;24.0;0.0;;0.0;4.0;0.0;8.0
2019-08-18;23;4;;1;1;0;;4.0;8.0;0.0;;0.0;0.0;0.0;0.0
2019-08-18;24;8;;1;1;0;;4.0;12.0;0.0;;0.0;0.0;16.0;4.0
2019-08-18;25;0;;1;0;0;;0.0;12.0;4.0;;0.0;0.0;4.0;8.0
2019-08-18;26;0;;0;1;0;;20.0;36.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;27;0;;0;1;0;;8.0;4.0;0.0;;0.0;0.0;0.0;0.0
2019-08-18;28;0;;0;1;0;;24.0;0.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;29;0;;0;1;0;;8.0;12.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;30;0;;1;0;0;;48.0;0.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;31;0;;0;1;0;;8.0;12.0;0.0;;0.0;0.0;0.0;24.0
2019-08-18;32;0;;1;1;0;;12.0;0.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;33;0;;0;1;0;;4.0;4.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;34;0;;0;1;0;;4.0;16.0;0.0;;0.0;0.0;0.0;16.0
2019-08-18;35;0;;1;1;0;;0.0;20.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;36;0;;0;1;0;;4.0;0.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;37;16;;1;1;0;;0.0;12.0;8.0;;0.0;4.0;4.0;20.0
2019-08-18;38;0;;0;1;0;;16.0;16.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;39;0;;1;1;0;;28.0;0.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;40;0;;0;1;0;;0.0;8.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;41;0;;0;1;0;;8.0;0.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;42;0;;0;1;0;;0.0;4.0;0.0;;0.0;0.0;0.0;0.0
2019-08-18;43;0;;0;1;0;;0.0;20.0;0.0;;0.0;0.0;0.0;0.0
2019-08-18;44;0;;0;1;0;;8.0;12.0;0.0;;0.0;0.0;0.0;8.0
2019-08-18;45;0;;0;1;0;;4.0;0.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;46;0;;0;1;0;;36.0;12.0;0.0;;0.0;0.0;0.0;32.0
2019-08-18;47;0;;0;1;0;;4.0;24.0;0.0;;0.0;0.0;0.0;12.0
2019-08-18;48;0;;0;1;0;;32.0;12.0;0.0;;0.0;0.0;0.0;16.0
2019-08-18;49;0;;0;1;0;;24.0;24.0;0.0;;0.0;0.0;0.0;4.0
2019-08-18;50;0;;0;1;0;;4.0;8.0;0.0;;0.0;0.0;0.0;0.0
2019-08-19;1;20;;1;0;1;;0.0;16.0;8.0;;28.0;0.0;20.0;0.0
2019-08-19;2;12;;1;0;1;;0.0;12.0;12.0;;16.0;0.0;28.0;0.0
2019-08-19;3;24;;1;0;1;;0.0;44.0;56.0;;32.0;0.0;24.0;0.0
2019-08-19;4;0;;0;1;1;;0.0;24.0;28.0;;28.0;16.0;28.0;0.0
2019-08-19;5;28;;1;0;1;;0.0;28.0;20.0;;8.0;0.0;16.0;0.0
2019-08-19;6;36;;1;0;1;;0.0;8.0;12.0;;8.0;0.0;24.0;0.0
2019-08-19;7;12;;1;0;0;;0.0;28.0;32.0;;12.0;4.0;16.0;0.0
2019-08-19;8;8;;1;0;0;;0.0;4.0;8.0;;16.0;12.0;4.0;0.0
2019-08-19;9;4;;1;0;1;;8.0;24.0;8.0;;12.0;0.0;4.0;8.0
2019-08-19;10;4;;1;0;0;;0.0;4.0;20.0;;8.0;12.0;28.0;8.0
2019-08-19;11;16;;1;0;0;;0.0;8.0;16.0;;8.0;4.0;16.0;0.0
2019-08-19;12;12;;1;0;0;;8.0;0.0;12.0;;16.0;16.0;0.0;0.0
2019-08-19;13;16;;1;0;0;;0.0;24.0;8.0;;8.0;12.0;36.0;0.0
2019-08-19;14;8;;1;0;0;;0.0;16.0;20.0;;12.0;0.0;4.0;0.0
2019-08-19;15;12;;1;0;1;;0.0;24.0;52.0;;8.0;0.0;16.0;0.0
2019-08-19;16;0;;1;0;0;;0.0;16.0;12.0;;8.0;0.0;8.0;0.0
2019-08-19;17;24;;1;0;1;;0.0;32.0;24.0;;16.0;0.0;4.0;0.0
2019-08-19;18;4;;1;0;0;;0.0;0.0;16.0;;16.0;0.0;8.0;0.0
2019-08-19;19;16;;1;0;0;;4.0;16.0;32.0;;4.0;8.0;16.0;20.0
2019-08-19;20;8;;1;0;1;;0.0;12.0;8.0;;4.0;12.0;0.0;0.0
2019-08-19;21;8;;1;0;1;;0.0;16.0;0.0;;4.0;4.0;24.0;0.0
2019-08-19;22;8;;1;0;1;;0.0;20.0;4.0;;4.0;8.0;12.0;0.0
2019-08-19;23;0;;1;0;1;;0.0;8.0;16.0;;4.0;8.0;20.0;4.0
2019-08-19;24;4;;1;0;1;;12.0;8.0;12.0;;8.0;0.0;8.0;8.0
2019-08-19;25;4;;1;0;0;;4.0;8.0;16.0;;0.0;4.0;4.0;0.0
2019-08-19;26;32;;1;0;1;;0.0;24.0;16.0;;8.0;0.0;32.0;0.0
2019-08-19;27;4;;1;0;0;;0.0;8.0;24.0;;20.0;0.0;4.0;0.0
2019-08-19;28;4;;1;0;0;;0.0;0.0;20.0;;20.0;0.0;8.0;0.0
2019-08-19;29;8;;1;0;1;;0.0;4.0;12.0;;24.0;0.0;20.0;0.0
2019-08-19;30;0;;1;0;0;;0.0;0.0;0.0;;48.0;0.0;0.0;0.0
2019-08-19;31;20;;1;0;1;;0.0;16.0;4.0;;20.0;4.0;8.0;0.0
2019-08-19;32;16;;1;0;0;;0.0;0.0;0.0;;8.0;20.0;0.0;0.0
2019-08-19;33;4;;1;0;1;;0.0;8.0;16.0;;8.0;0.0;24.0;0.0
2019-08-19;34;12;;1;0;1;;0.0;4.0;8.0;;4.0;0.0;24.0;0.0
2019-08-19;35;20;;1;0;1;;8.0;0.0;8.0;;4.0;4.0;12.0;0.0
2019-08-19;36;8;;1;0;0;;0.0;8.0;8.0;;4.0;4.0;4.0;0.0
2019-08-19;37;8;;1;0;0;;0.0;8.0;12.0;;12.0;24.0;16.0;16.0
2019-08-19;38;8;;1;0;0;;0.0;8.0;4.0;;8.0;20.0;24.0;0.0
2019-08-19;39;0;;1;0;0;;0.0;4.0;12.0;;4.0;8.0;32.0;0.0
2019-08-19;40;8;;1;0;0;;0.0;8.0;32.0;;12.0;8.0;4.0;0.0
2019-08-19;41;12;;1;0;1;;0.0;4.0;0.0;;16.0;8.0;8.0;0.0
2019-08-19;42;24;;1;0;0;;0.0;4.0;8.0;;12.0;8.0;16.0;0.0
2019-08-19;43;0;;1;0;0;;0.0;4.0;20.0;;0.0;0.0;12.0;0.0
2019-08-19;44;16;;1;0;0;;0.0;8.0;0.0;;4.0;0.0;28.0;0.0
2019-08-19;45;16;;1;0;1;;0.0;4.0;20.0;;0.0;4.0;4.0;0.0
2019-08-19;46;12;;1;0;1;;0.0;52.0;40.0;;12.0;0.0;32.0;0.0
2019-08-19;47;20;;1;0;1;;0.0;4.0;24.0;;20.0;0.0;28.0;0.0
2019-08-19;48;8;;1;0;0;;0.0;8.0;8.0;;40.0;0.0;16.0;0.0
2019-08-19;49;8;;1;0;1;;0.0;32.0;4.0;;0.0;0.0;12.0;0.0
2019-08-19;50;0;;1;0;1;;0.0;20.0;8.0;;0.0;12.0;8.0;0.0
2019-08-20;1;48;;1;0;1;;104.0;88.0;0.0;;20.0;16.0;40.0;20.0
2019-08-20;2;36;;1;0;1;;12.0;44.0;0.0;;28.0;8.0;32.0;12.0
2019-08-20;3;24;;1;0;1;;20.0;36.0;32.0;;12.0;24.0;28.0;24.0
2019-08-20;4;20;;1;0;1;;56.0;40.0;28.0;;20.0;12.0;44.0;0.0
2019-08-20;5;20;;1;0;1;;32.0;16.0;28.0;;8.0;4.0;28.0;28.0
2019-08-20;6;12;;1;0;1;;56.0;16.0;20.0;;24.0;12.0;32.0;36.0
2019-08-20;7;8;;1;0;0;;12.0;32.0;8.0;;16.0;28.0;16.0;12.0
2019-08-20;8;16;;1;0;0;;20.0;4.0;12.0;;4.0;0.0;16.0;8.0
2019-08-20;9;4;;1;0;1;;12.0;20.0;12.0;;20.0;12.0;4.0;4.0
2019-08-20;10;8;;1;0;0;;24.0;4.0;8.0;;0.0;4.0;24.0;4.0
2019-08-20;11;20;;1;0;0;;12.0;40.0;8.0;;0.0;12.0;4.0;16.0
2019-08-20;12;4;;1;0;0;;28.0;8.0;12.0;;8.0;16.0;4.0;12.0
2019-08-20;13;16;;1;0;0;;8.0;4.0;12.0;;4.0;16.0;20.0;16.0
2019-08-20;14;16;;1;0;0;;4.0;0.0;28.0;;20.0;0.0;0.0;8.0
2019-08-20;15;8;;1;0;1;;4.0;24.0;24.0;;20.0;4.0;28.0;12.0
2019-08-20;16;0;;1;0;0;;8.0;8.0;24.0;;0.0;20.0;0.0;0.0
2019-08-20;17;16;;1;0;1;;24.0;8.0;20.0;;4.0;4.0;0.0;24.0
2019-08-20;18;16;;1;0;0;;0.0;4.0;4.0;;4.0;48.0;12.0;4.0
2019-08-20;19;16;;1;0;0;;8.0;32.0;12.0;;4.0;4.0;8.0;16.0
2019-08-20;20;16;;1;0;1;;20.0;16.0;0.0;;0.0;8.0;12.0;8.0
2019-08-20;21;4;;1;0;1;;8.0;12.0;12.0;;8.0;16.0;0.0;8.0
2019-08-20;22;4;;1;0;1;;4.0;4.0;40.0;;24.0;8.0;16.0;8.0
2019-08-20;23;4;;1;0;1;;0.0;4.0;12.0;;0.0;0.0;4.0;0.0
2019-08-20;24;12;;1;0;1;;8.0;24.0;20.0;;0.0;0.0;12.0;4.0
2019-08-20;25;12;;1;0;0;;20.0;16.0;4.0;;4.0;12.0;4.0;4.0
2019-08-20;26;20;;1;0;1;;12.0;12.0;20.0;;8.0;8.0;36.0;32.0
2019-08-20;27;4;;1;0;0;;0.0;8.0;8.0;;8.0;4.0;4.0;4.0
2019-08-20;28;20;;1;0;0;;16.0;8.0;0.0;;8.0;8.0;12.0;4.0
2019-08-20;29;4;;1;0;1;;8.0;16.0;12.0;;0.0;12.0;16.0;8.0
2019-08-20;30;8;;1;0;0;;8.0;0.0;0.0;;4.0;0.0;0.0;0.0
2019-08-20;31;4;;1;0;1;;8.0;16.0;24.0;;4.0;16.0;4.0;20.0
2019-08-20;32;4;;1;0;0;;0.0;0.0;20.0;;12.0;20.0;12.0;16.0
2019-08-20;33;4;;1;0;1;;40.0;20.0;4.0;;0.0;0.0;0.0;4.0
2019-08-20;34;0;;1;0;1;;16.0;8.0;4.0;;0.0;4.0;12.0;12.0
2019-08-20;35;32;;1;0;1;;0.0;4.0;4.0;;12.0;0.0;16.0;20.0
2019-08-20;36;24;;1;0;0;;4.0;8.0;4.0;;20.0;0.0;4.0;8.0
2019-08-20;37;8;;1;0;0;;0.0;4.0;0.0;;4.0;0.0;0.0;8.0
2019-08-20;38;8;;1;0;0;;4.0;20.0;12.0;;0.0;20.0;0.0;8.0
2019-08-20;39;8;;1;0;0;;20.0;0.0;8.0;;0.0;20.0;12.0;0.0
2019-08-20;40;0;;1;0;0;;4.0;8.0;16.0;;8.0;8.0;12.0;8.0
2019-08-20;41;0;;1;0;1;;16.0;24.0;8.0;;8.0;4.0;0.0;12.0
2019-08-20;42;4;;1;0;0;;4.0;0.0;28.0;;0.0;8.0;8.0;24.0
2019-08-20;43;0;;1;0;0;;0.0;16.0;20.0;;0.0;16.0;4.0;0.0
2019-08-20;44;12;;1;0;0;;8.0;32.0;0.0;;8.0;20.0;24.0;16.0
2019-08-20;45;12;;1;0;1;;4.0;4.0;16.0;;4.0;0.0;4.0;16.0
2019-08-20;46;8;;1;0;1;;0.0;12.0;16.0;;28.0;4.0;8.0;12.0
2019-08-20;47;12;;1;0;1;;8.0;0.0;8.0;;28.0;0.0;16.0;20.0
2019-08-20;48;4;;1;0;0;;16.0;0.0;8.0;;16.0;20.0;12.0;8.0
2019-08-20;49;8;;1;0;1;;8.0;12.0;16.0;;4.0;12.0;4.0;8.0
2019-08-20;50;12;;1;0;1;;4.0;20.0;0.0;;4.0;0.0;12.0;0.0
2019-08-21;1;12;;1;0;1;;40.0;0.0;0.0;;4.0;32.0;32.0;48.0
2019-08-21;2;12;;1;0;1;;4.0;0.0;0.0;;16.0;20.0;20.0;36.0
2019-08-21;3;12;;1;0;1;;16.0;0.0;12.0;;28.0;16.0;20.0;24.0
2019-08-21;4;20;;1;0;1;;20.0;0.0;20.0;;40.0;24.0;8.0;20.0
2019-08-21;5;20;;1;0;1;;20.0;0.0;8.0;;8.0;36.0;40.0;20.0
2019-08-21;6;40;;1;0;1;;24.0;0.0;16.0;;12.0;16.0;56.0;12.0
2019-08-21;7;32;;1;0;0;;4.0;0.0;8.0;;52.0;16.0;16.0;8.0
2019-08-21;8;12;;1;0;0;;16.0;0.0;28.0;;4.0;0.0;4.0;16.0
2019-08-21;9;36;;1;0;1;;4.0;4.0;20.0;;8.0;0.0;4.0;4.0
2019-08-21;10;16;;1;0;0;;8.0;4.0;20.0;;8.0;12.0;4.0;8.0
2019-08-21;11;20;;1;0;0;;12.0;0.0;16.0;;8.0;8.0;8.0;20.0
2019-08-21;12;0;;1;0;0;;8.0;0.0;8.0;;40.0;8.0;0.0;4.0
2019-08-21;13;0;;1;0;0;;8.0;0.0;4.0;;16.0;24.0;24.0;16.0
2019-08-21;14;28;;1;0;0;;12.0;0.0;16.0;;8.0;0.0;0.0;16.0
2019-08-21;15;20;;1;0;1;;32.0;0.0;28.0;;8.0;0.0;32.0;8.0
2019-08-21;16;0;;1;0;0;;8.0;0.0;36.0;;8.0;32.0;20.0;0.0
2019-08-21;17;16;;1;0;1;;8.0;0.0;4.0;;12.0;12.0;16.0;16.0
2019-08-21;18;20;;1;0;0;;8.0;0.0;8.0;;0.0;16.0;12.0;16.0
2019-08-21;19;4;;1;0;0;;0.0;0.0;12.0;;4.0;4.0;12.0;16.0
2019-08-21;20;20;;1;0;1;;0.0;0.0;16.0;;0.0;4.0;16.0;16.0
2019-08-21;21;12;;1;0;1;;8.0;0.0;0.0;;0.0;8.0;0.0;4.0
2019-08-21;22;16;;1;0;1;;16.0;0.0;28.0;;0.0;8.0;0.0;4.0
2019-08-21;23;8;;1;0;1;;0.0;0.0;4.0;;4.0;8.0;4.0;4.0
2019-08-21;24;8;;1;0;1;;0.0;16.0;16.0;;16.0;4.0;36.0;12.0
2019-08-21;25;8;;1;0;0;;4.0;4.0;20.0;;72.0;4.0;4.0;12.0
2019-08-21;26;8;;1;0;1;;28.0;0.0;40.0;;16.0;0.0;16.0;20.0
2019-08-21;27;8;;1;0;0;;12.0;0.0;28.0;;8.0;12.0;8.0;4.0
2019-08-21;28;8;;1;0;0;;4.0;0.0;12.0;;4.0;0.0;12.0;20.0
2019-08-21;29;12;;1;0;1;;4.0;0.0;4.0;;12.0;8.0;20.0;4.0
2019-08-21;30;0;;1;0;0;;28.0;0.0;0.0;;24.0;0.0;0.0;8.0
2019-08-21;31;8;;1;0;1;;8.0;0.0;16.0;;12.0;4.0;12.0;4.0
2019-08-21;32;8;;1;0;0;;20.0;0.0;20.0;;16.0;24.0;0.0;4.0
2019-08-21;33;0;;1;0;1;;4.0;0.0;8.0;;0.0;4.0;16.0;4.0
2019-08-21;34;0;;1;0;1;;16.0;0.0;12.0;;12.0;4.0;4.0;0.0
2019-08-21;35;16;;1;0;1;;16.0;0.0;0.0;;8.0;4.0;12.0;32.0
2019-08-21;36;0;;1;0;0;;4.0;0.0;16.0;;12.0;8.0;4.0;24.0
2019-08-21;37;8;;1;0;0;;16.0;4.0;0.0;;0.0;0.0;8.0;8.0
2019-08-21;38;4;;1;0;0;;4.0;0.0;0.0;;16.0;8.0;12.0;8.0
2019-08-21;39;4;;1;0;0;;0.0;0.0;4.0;;0.0;8.0;32.0;8.0
2019-08-21;40;4;;1;0;0;;0.0;0.0;12.0;;4.0;12.0;8.0;0.0
2019-08-21;41;12;;1;0;1;;4.0;0.0;8.0;;0.0;0.0;0.0;0.0
2019-08-21;42;12;;1;0;0;;0.0;0.0;16.0;;4.0;4.0;4.0;4.0
2019-08-21;43;4;;1;0;0;;8.0;0.0;20.0;;4.0;24.0;8.0;0.0
2019-08-21;44;12;;1;0;0;;12.0;0.0;0.0;;0.0;8.0;8.0;12.0
2019-08-21;45;4;;1;0;1;;4.0;0.0;0.0;;16.0;0.0;4.0;12.0
2019-08-21;46;16;;1;0;1;;16.0;0.0;20.0;;20.0;0.0;20.0;8.0
2019-08-21;47;4;;1;0;1;;12.0;0.0;28.0;;8.0;16.0;20.0;12.0
2019-08-21;48;8;;1;0;0;;28.0;0.0;8.0;;12.0;20.0;4.0;4.0
2019-08-21;49;4;;1;0;1;;44.0;0.0;8.0;;0.0;8.0;32.0;8.0
2019-08-21;50;16;;1;0;1;;4.0;0.0;16.0;;4.0;0.0;28.0;12.0
2019-08-22;1;36;;1;0;1;;20.0;20.0;0.0;;28.0;4.0;20.0;12.0
2019-08-22;2;32;;1;0;1;;16.0;28.0;0.0;;16.0;0.0;24.0;12.0
2019-08-22;3;0;;1;0;1;;32.0;24.0;8.0;;8.0;8.0;16.0;12.0
2019-08-22;4;12;;1;0;1;;28.0;28.0;0.0;;28.0;32.0;36.0;20.0
2019-08-22;5;12;;1;0;1;;20.0;16.0;0.0;;32.0;20.0;20.0;20.0
2019-08-22;6;36;;1;0;1;;24.0;24.0;0.0;;12.0;4.0;12.0;40.0
2019-08-22;7;20;;1;0;0;;12.0;16.0;0.0;;32.0;44.0;24.0;32.0
2019-08-22;8;4;;1;0;0;;8.0;4.0;0.0;;12.0;0.0;0.0;12.0
2019-08-22;9;8;;1;0;1;;0.0;4.0;0.0;;0.0;4.0;12.0;36.0
2019-08-22;10;12;;1;0;0;;0.0;28.0;0.0;;8.0;4.0;24.0;16.0
2019-08-22;11;24;;1;0;0;;4.0;16.0;0.0;;24.0;4.0;12.0;20.0
2019-08-22;12;0;;1;0;0;;12.0;0.0;4.0;;12.0;12.0;0.0;0.0
2019-08-22;13;20;;1;0;0;;0.0;36.0;0.0;;8.0;16.0;8.0;0.0
2019-08-22;14;4;;1;0;0;;8.0;4.0;0.0;;20.0;0.0;0.0;28.0
2019-08-22;15;8;;1;0;1;;24.0;16.0;0.0;;12.0;0.0;0.0;20.0
2019-08-22;16;0;;1;0;0;;8.0;8.0;0.0;;16.0;32.0;8.0;0.0
2019-08-22;17;12;;1;0;1;;12.0;4.0;0.0;;12.0;12.0;4.0;16.0
2019-08-22;18;8;;1;0;0;;20.0;8.0;0.0;;12.0;8.0;12.0;20.0
2019-08-22;19;20;;1;0;0;;4.0;16.0;0.0;;8.0;4.0;8.0;4.0
2019-08-22;20;4;;1;0;1;;4.0;0.0;0.0;;4.0;4.0;12.0;20.0
2019-08-22;21;8;;1;0;1;;8.0;24.0;0.0;;4.0;4.0;12.0;12.0
2019-08-22;22;12;;1;0;1;;4.0;12.0;0.0;;4.0;0.0;0.0;16.0
2019-08-22;23;8;;1;0;1;;4.0;20.0;0.0;;0.0;4.0;12.0;8.0
2019-08-22;24;20;;1;0;1;;0.0;8.0;0.0;;8.0;4.0;32.0;8.0
2019-08-22;25;4;;1;0;0;;8.0;4.0;8.0;;8.0;8.0;0.0;8.0
2019-08-22;26;0;;1;0;1;;20.0;32.0;0.0;;28.0;4.0;8.0;8.0
2019-08-22;27;0;;1;0;0;;8.0;4.0;0.0;;8.0;12.0;4.0;8.0
2019-08-22;28;16;;1;0;0;;8.0;8.0;0.0;;4.0;12.0;12.0;8.0
2019-08-22;29;4;;1;0;1;;16.0;20.0;0.0;;16.0;8.0;8.0;12.0
2019-08-22;30;0;;1;0;0;;16.0;0.0;0.0;;0.0;8.0;0.0;0.0
2019-08-22;31;12;;1;0;1;;12.0;8.0;4.0;;32.0;12.0;20.0;8.0
2019-08-22;32;8;;1;0;0;;16.0;0.0;0.0;;12.0;12.0;0.0;8.0
2019-08-22;33;4;;1;0;1;;4.0;24.0;0.0;;4.0;36.0;4.0;0.0
2019-08-22;34;4;;1;0;1;;16.0;24.0;0.0;;12.0;8.0;4.0;0.0
2019-08-22;35;4;;1;0;1;;8.0;12.0;0.0;;8.0;4.0;4.0;16.0
2019-08-22;36;16;;1;0;0;;16.0;4.0;0.0;;8.0;4.0;12.0;0.0
2019-08-22;37;8;;1;0;0;;16.0;16.0;0.0;;4.0;8.0;4.0;8.0
2019-08-22;38;8;;1;0;0;;4.0;24.0;0.0;;0.0;12.0;0.0;4.0
2019-08-22;39;12;;1;0;0;;0.0;32.0;0.0;;0.0;16.0;8.0;4.0
2019-08-22;40;0;;1;0;0;;4.0;4.0;0.0;;4.0;0.0;0.0;4.0
2019-08-22;41;8;;1;0;1;;12.0;8.0;0.0;;16.0;4.0;8.0;12.0
2019-08-22;42;4;;1;0;0;;0.0;16.0;0.0;;0.0;0.0;12.0;12.0
2019-08-22;43;0;;1;0;0;;0.0;12.0;0.0;;0.0;16.0;0.0;4.0
2019-08-22;44;8;;1;0;0;;0.0;28.0;0.0;;0.0;8.0;8.0;12.0
2019-08-22;45;28;;1;0;1;;16.0;4.0;0.0;;12.0;12.0;0.0;4.0
2019-08-22;46;8;;1;0;1;;12.0;32.0;0.0;;4.0;0.0;0.0;16.0
2019-08-22;47;8;;1;0;1;;24.0;28.0;0.0;;20.0;4.0;8.0;4.0
2019-08-22;48;4;;1;0;0;;16.0;16.0;0.0;;12.0;16.0;8.0;8.0
2019-08-22;49;0;;1;0;1;;16.0;12.0;0.0;;0.0;8.0;4.0;4.0
2019-08-22;50;4;;1;0;1;;12.0;8.0;0.0;;16.0;4.0;8.0;16.0
2019-08-23;1;48;;1;0;1;;36.0;40.0;0.0;;24.0;4.0;24.0;36.0
2019-08-23;2;0;;1;0;1;;12.0;32.0;20.0;;8.0;12.0;28.0;32.0
2019-08-23;3;16;;1;0;1;;28.0;28.0;20.0;;24.0;16.0;16.0;0.0
2019-08-23;4;24;;1;0;1;;24.0;44.0;44.0;;12.0;32.0;28.0;12.0
2019-08-23;5;16;;1;0;1;;8.0;28.0;24.0;;20.0;20.0;16.0;12.0
2019-08-23;6;8;;1;0;1;;44.0;32.0;32.0;;20.0;16.0;28.0;36.0
2019-08-23;7;20;;1;0;0;;16.0;16.0;8.0;;24.0;28.0;20.0;20.0
2019-08-23;8;8;;1;0;0;;4.0;16.0;32.0;;8.0;4.0;12.0;4.0
2019-08-23;9;8;;1;0;1;;24.0;4.0;12.0;;8.0;8.0;8.0;8.0
2019-08-23;10;12;;1;0;0;;8.0;24.0;12.0;;4.0;16.0;12.0;12.0
2019-08-23;11;16;;1;0;0;;4.0;4.0;20.0;;28.0;4.0;4.0;24.0
